1999-09-16T17:00:05.203     -2.06    -19.02    -13.34     23.32   3.19   4.87  -0.03
1999-09-16T17:00:29.203     -2.64    -18.49    -12.35     22.39   3.16   4.79  -0.02
1999-09-16T17:00:53.202     -3.12    -18.73    -11.92     22.42   3.13   4.71  -0.02
1999-09-16T17:01:17.202     -3.00    -19.13    -11.21     22.38   3.11   4.63  -0.02
1999-09-16T17:01:41.202     -3.31    -19.02    -11.31     22.37   3.08   4.55  -0.02
1999-09-16T17:02:05.202     -3.64    -18.79    -11.89     22.53   3.05   4.48  -0.02
1999-09-16T17:02:29.202     -3.21    -18.89    -12.92     23.11   3.03   4.40  -0.02
1999-09-16T17:02:53.202     -4.04    -19.37    -12.64     23.48   3.00   4.32  -0.02
1999-09-16T17:03:17.202     -4.15    -19.88    -12.58     23.89   2.97   4.24  -0.02
1999-09-16T17:03:41.202     -3.95    -21.28    -11.82     24.67   2.95   4.16  -0.02
1999-09-16T17:04:05.202     -3.56    -21.25    -12.39     24.85   2.92   4.08  -0.02
1999-09-16T17:04:29.202     -2.55    -21.52    -11.39     24.49   2.89   4.00  -0.02
1999-09-16T17:04:53.202     -1.94    -22.48    -10.86     25.04   2.87   3.92  -0.02
1999-09-16T17:05:17.202     -1.87    -22.74    -10.30     25.03   2.84   3.84  -0.02
1999-09-16T17:05:41.202     -1.57    -23.28    -10.70     25.67   2.81   3.76  -0.02
1999-09-16T17:06:05.202     -2.03    -23.94    -10.70     26.30   2.79   3.68  -0.02
1999-09-16T17:06:29.202     -2.13    -23.55    -10.55     25.89   2.76   3.60  -0.02
1999-09-16T17:06:53.202     -1.83    -24.33    -10.11     26.41   2.73   3.52  -0.02
1999-09-16T17:07:17.202     -4.29    -23.68     -9.96     26.04   2.71   3.44  -0.02
1999-09-16T17:07:41.202     -2.24    -22.73     -9.25     24.64   2.68   3.37  -0.02
1999-09-16T17:08:05.202     -0.19    -22.78     -8.44     24.29   2.65   3.29  -0.02
1999-09-16T17:08:29.202      0.14    -23.36     -8.16     24.75   2.63   3.21  -0.02
1999-09-16T17:08:53.202     -2.02    -23.31     -7.74     24.64   2.60   3.13  -0.02
1999-09-16T17:09:17.202     -4.77    -25.18     -8.94     27.14   2.57   3.05  -0.02
