1999-08-14T08:00:12.875      8.39     25.88    -12.03     29.75   3.69   5.59  -0.10
1999-08-14T08:00:36.875      8.64     25.89    -12.04     29.84   3.66   5.51  -0.10
1999-08-14T08:01:00.875      8.53     25.84    -11.83     29.67   3.64   5.43  -0.10
1999-08-14T08:01:24.875      8.49     25.52    -11.14     29.11   3.62   5.35  -0.10
1999-08-14T08:01:48.875      8.36     25.31    -10.89     28.79   3.59   5.27  -0.10
1999-08-14T08:02:12.875      8.08     25.46    -10.77     28.80   3.57   5.19  -0.10
1999-08-14T08:02:36.875      8.18     25.23    -10.88     28.67   3.55   5.11  -0.10
1999-08-14T08:03:00.875      8.30     25.66    -11.06     29.15   3.52   5.03  -0.10
1999-08-14T08:03:24.875      7.47     25.95    -11.27     29.26   3.50   4.95  -0.10
1999-08-14T08:03:48.875      6.75     26.50    -11.50     29.66   3.48   4.87  -0.10
1999-08-14T08:04:12.875      7.23     26.81    -11.68     30.13   3.45   4.79  -0.10
1999-08-14T08:04:36.875      7.62     26.91    -11.75     30.34   3.43   4.71  -0.10
1999-08-14T08:05:00.875      7.85     26.84    -11.78     30.35   3.41   4.63  -0.10
1999-08-14T08:05:24.875      8.27     26.91    -11.51     30.42   3.38   4.55  -0.10
1999-08-14T08:05:48.875      7.69     26.63    -11.80     30.13   3.36   4.47  -0.10
1999-08-14T08:06:12.875      6.74     26.07    -12.25     29.58   3.34   4.39  -0.10
1999-08-14T08:06:36.875      6.54     26.54    -12.86     30.20   3.31   4.31  -0.10
1999-08-14T08:07:00.875      6.86     26.82    -12.73     30.47   3.29   4.23  -0.10
1999-08-14T08:07:24.875      6.61     26.93    -12.64     30.47   3.27   4.15  -0.09
1999-08-14T08:07:48.875      7.11     26.83    -12.63     30.50   3.24   4.07  -0.09
1999-08-14T08:08:12.875      7.73     26.62    -12.69     30.48   3.22   3.99  -0.09
1999-08-14T08:08:36.875      7.95     26.65    -12.65     30.55   3.20   3.91  -0.09
1999-08-14T08:09:00.875      7.90     26.82    -13.10     30.87   3.17   3.83  -0.09
1999-08-14T08:09:24.875      8.41     26.97    -12.79     31.01   3.15   3.74  -0.09
1999-08-14T08:09:48.875      7.82     26.99    -12.85     30.90   3.13   3.66  -0.09
1999-08-14T08:10:12.875      7.59     27.44    -12.77     31.20   3.10   3.58  -0.09
1999-08-14T08:10:36.875      7.18     27.95    -12.50     31.45   3.08   3.50  -0.09
1999-08-14T08:11:00.875      6.82     28.26    -12.51     31.65   3.06   3.42  -0.09
1999-08-14T08:11:24.875      6.55     28.55    -12.13     31.70   3.03   3.34  -0.09
1999-08-14T08:11:48.875      6.71     28.61    -11.83     31.68   3.01   3.26  -0.09
1999-08-14T08:12:12.875      6.87     28.78    -11.41     31.72   2.99   3.18  -0.09
1999-08-14T08:12:36.875      7.06     28.79    -11.39     31.76   2.96   3.10  -0.09
1999-08-14T08:13:00.875      7.62     28.74    -11.62     31.93   2.94   3.02  -0.09
1999-08-14T08:13:24.875      7.35     28.75    -11.40     31.79   2.92   2.94  -0.09
1999-08-14T08:13:48.875      7.71     28.65    -11.45     31.80   2.89   2.86  -0.09
1999-08-14T08:14:12.875      8.23     28.47    -11.57     31.82   2.87   2.78  -0.09
1999-08-14T08:14:36.875      8.68     28.36    -11.68     31.87   2.84   2.70  -0.09
1999-08-14T08:15:00.875      8.53     28.45    -11.58     31.88   2.82   2.62  -0.09
1999-08-14T08:15:24.875      8.74     28.61    -11.46     32.03   2.80   2.54  -0.09
1999-08-14T08:15:48.875      9.17     28.83    -11.06     32.21   2.77   2.46  -0.09
1999-08-14T08:16:12.875      8.99     29.05    -11.37     32.46   2.75   2.38  -0.09
1999-08-14T08:16:36.875      9.37     29.18    -11.17     32.62   2.73   2.30  -0.09
1999-08-14T08:17:00.875     10.33     29.37    -10.97     33.01   2.70   2.22  -0.09
1999-08-14T08:17:24.875     11.59     28.93    -11.43     33.19   2.68   2.14  -0.09
1999-08-14T08:17:48.875     12.36     28.50    -12.00     33.30   2.66   2.05  -0.09
1999-08-14T08:18:12.875     13.12     28.20    -12.51     33.53   2.63   1.97  -0.09
1999-08-14T08:18:36.875     13.95     27.84    -13.04     33.76   2.61   1.89  -0.09
1999-08-14T08:19:00.875     14.52     27.26    -12.84     33.44   2.58   1.81  -0.09
1999-08-14T08:19:24.875     11.52     26.98    -11.63     31.56   2.56   1.73  -0.09
1999-08-14T08:19:48.875     12.13     27.75    -12.68     32.83   2.54   1.65  -0.09
1999-08-14T08:20:12.875      8.33     29.77    -13.76     33.84   2.51   1.57  -0.09
1999-08-14T08:20:36.875     11.07     28.87    -13.82     33.87   2.49   1.49  -0.09
1999-08-14T08:21:00.875     12.23     28.69    -12.99     33.78   2.46   1.41  -0.09
1999-08-14T08:21:24.875     14.06     28.75    -12.60     34.40   2.44   1.33  -0.09
1999-08-14T08:21:48.874     12.69     29.62    -12.52     34.57   2.42   1.25  -0.09
1999-08-14T08:22:12.874     12.01     29.51    -12.29     34.15   2.39   1.17  -0.09
1999-08-14T08:22:36.874     11.71     29.25    -12.62     33.94   2.37   1.09  -0.09
1999-08-14T08:23:00.874     11.54     29.60    -13.13     34.37   2.34   1.01  -0.09
1999-08-14T08:23:24.874     11.72     29.26    -13.66     34.36   2.32   0.92  -0.09
1999-08-14T08:23:48.874     11.41     29.35    -13.22     34.15   2.30   0.84  -0.09
1999-08-14T08:24:12.874     10.65     28.77    -13.63     33.57   2.27   0.76  -0.09
1999-08-14T08:24:36.874     11.12     28.63    -14.32     33.89   2.25   0.68  -0.08
1999-08-14T08:25:00.874     11.90     28.28    -14.89     34.11   2.22   0.60  -0.08
1999-08-14T08:25:24.874     10.37     28.37    -15.46     33.93   2.20   0.52  -0.08
1999-08-14T08:25:48.874      9.68     28.40    -15.65     33.84   2.18   0.44  -0.08
1999-08-14T08:26:12.874      8.84     28.68    -15.66     33.85   2.15   0.36  -0.08
1999-08-14T08:26:36.874      7.89     29.01    -15.51     33.83   2.13   0.28  -0.08
1999-08-14T08:27:00.874      8.26     30.41    -14.63     34.75   2.10   0.20  -0.08
1999-08-14T08:27:24.874      8.68     31.03    -14.82     35.47   2.08   0.11  -0.08
1999-08-14T08:27:48.874      7.74     31.77    -14.96     35.96   2.05   0.03  -0.08
1999-08-14T08:28:12.874      8.21     32.25    -14.39     36.25   2.03  -0.05  -0.08
1999-08-14T08:28:36.874      8.10     32.51    -14.06     36.34   2.00  -0.13  -0.08
1999-08-14T08:29:00.874      8.36     32.66    -13.50     36.31   1.98  -0.21  -0.08
1999-08-14T08:29:24.874      8.84     33.01    -13.24     36.65   1.95  -0.29  -0.08
1999-08-14T08:29:48.874      9.00     32.57    -13.31     36.32   1.93  -0.37  -0.08
1999-08-14T08:30:12.874      9.33     32.28    -13.19     36.10   1.90  -0.45  -0.08
1999-08-14T08:30:36.874      8.18     32.71    -12.40     35.92   1.88  -0.53  -0.08
1999-08-14T08:31:00.874      9.00     32.30    -11.95     35.60   1.85  -0.61  -0.08
1999-08-14T08:31:24.874      8.89     32.18    -12.27     35.57   1.83  -0.69  -0.08
1999-08-14T08:31:48.874      8.76     32.25    -12.10     35.55   1.80  -0.78  -0.08
1999-08-14T08:32:12.874      9.12     32.47    -11.95     35.78   1.78  -0.86  -0.08
1999-08-14T08:32:36.874      9.26     32.59    -11.95     35.92   1.75  -0.94  -0.08
1999-08-14T08:33:00.874     10.16     32.75    -11.83     36.28   1.72  -1.02  -0.08
1999-08-14T08:33:24.874      9.83     33.70    -11.32     36.88   1.70  -1.10  -0.08
1999-08-14T08:33:48.874     10.34     34.15    -11.51     37.49   1.67  -1.18  -0.08
1999-08-14T08:34:12.874     11.02     34.22    -11.41     37.71   1.65  -1.26  -0.08
1999-08-14T08:34:36.874     12.24     33.40    -12.38     37.66   1.62  -1.34  -0.08
1999-08-14T08:35:00.874     12.87     32.86    -13.12     37.65   1.59  -1.42  -0.08
1999-08-14T08:35:24.874     12.01     32.64    -13.67     37.37   1.57  -1.50  -0.08
1999-08-14T08:35:48.874     13.01     31.66    -14.14     37.03   1.54  -1.58  -0.08
1999-08-14T08:36:12.874     13.18     31.01    -14.64     36.74   1.52  -1.66  -0.08
1999-08-14T08:36:36.874     13.42     30.32    -15.10     36.43   1.49  -1.74  -0.08
1999-08-14T08:37:00.874     13.63     29.86    -15.67     36.37   1.46  -1.82  -0.08
1999-08-14T08:37:24.874     13.01     30.31    -15.53     36.46   1.44  -1.90  -0.08
1999-08-14T08:37:48.874     13.24     30.21    -16.00     36.66   1.41  -1.98  -0.08
1999-08-14T08:38:12.874     12.70     30.96    -15.57     36.91   1.39  -2.06  -0.07
1999-08-14T08:38:36.874     12.26     31.71    -15.26     37.26   1.36  -2.14  -0.07
1999-08-14T08:39:00.874     11.86     31.19    -14.95     36.56   1.33  -2.22  -0.07
1999-08-14T08:39:24.874     11.23     30.40    -14.66     35.57   1.31  -2.30  -0.07
1999-08-14T08:39:48.874     11.61     29.22    -14.65     34.69   1.28  -2.38  -0.07
1999-08-14T08:40:12.874     11.31     28.71    -14.54     34.11   1.25  -2.46  -0.07
1999-08-14T08:40:36.874     10.96     28.90    -14.53     34.16   1.23  -2.54  -0.07
1999-08-14T08:41:00.874      9.80     29.94    -13.19     34.16   1.20  -2.62  -0.07
1999-08-14T08:41:24.874      8.79     30.78    -11.83     34.12   1.17  -2.70  -0.07
1999-08-14T08:41:48.874      8.50     31.29    -10.81     34.18   1.15  -2.78  -0.07
1999-08-14T08:42:12.874      9.25     30.70     -9.62     33.47   1.12  -2.86  -0.07
1999-08-14T08:42:36.874      9.34     31.40     -8.71     33.90   1.09  -2.94  -0.07
1999-08-14T08:43:00.874     10.40     32.70     -9.07     35.49   1.07  -3.02  -0.07
1999-08-14T08:43:24.874     11.79     33.15    -10.29     36.65   1.04  -3.10  -0.07
1999-08-14T08:43:48.874      9.99     32.97    -10.64     36.05   1.02  -3.18  -0.07
1999-08-14T08:44:12.874     10.45     32.51    -11.79     36.13   0.99  -3.26  -0.07
1999-08-14T08:44:36.874     11.75     31.87    -12.98     36.36   0.96  -3.34  -0.07
1999-08-14T08:45:00.874     11.93     31.66    -13.63     36.47   0.94  -3.42  -0.07
1999-08-14T08:45:24.874     11.11     30.85    -13.65     35.52   0.91  -3.50  -0.07
1999-08-14T08:45:48.874     12.02     29.95    -13.02     34.80   0.88  -3.58  -0.07
1999-08-14T08:46:12.874     13.27     29.79    -12.79     35.03   0.86  -3.66  -0.07
1999-08-14T08:46:36.874     13.12     30.46    -11.85     35.21   0.83  -3.74  -0.07
1999-08-14T08:47:00.874     12.51     30.83    -10.95     35.02   0.80  -3.82  -0.07
1999-08-14T08:47:24.874     12.16     30.89    -11.22     35.04   0.78  -3.90  -0.07
1999-08-14T08:47:48.874     12.39     30.76    -11.36     35.05   0.75  -3.98  -0.07
