555555359.517449,555644379.575351,555733383.439123,555822371.106878,555911342.575309,556000297.842294,556089236.904525,556178159.760118,556267066.406479,556355956.840539,556444831.05994,556533689.06209,556622530.844395,556711356.404264,556800165.739103,556888958.846321,556977735.723563,557066496.367531,557155240.776342,557243968.947407,557332680.877665,557421376.564998,557510056.00611,557598719.199123,557687366.141212,557775996.830027,557864611.262273,557953209.436309,558041791.348841,558130356.99752,558218906.379762,558307439.492983,558395956.334836,558484456.902265,558572941.192689,558661409.203996,558749860.933606,558838296.378465,558926715.536229,559015118.404318,559103504.980153,559191875.261153,559280229.24474,559368566.928572,559456888.309601,559545193.385718,559633482.153643,559721754.611504,559810010.756491,559898250.586263,559986474.097775,560074681.288453,560162872.156194,560251046.698422,560339204.912097,560427346.79488,560515472.344434,560603581.557484,560691674.432397,560779750.965664,560867811.155654,560955854.999093,561043882.493881,561131893.636513,561219888.425825,561307866.858313,561395828.931879,561483774.643488,561571703.990573,561659616.97127,561747513.582313,561835393.821371,561923257.685879,562011105.173508,562098936.280992,562186751.006471,562274549.347148,562362331.300695,562450096.864083,562537846.034751,562625578.81084,562713295.18909,562800995.167407,562888678.742532,562976345.912841,563063996.674842,563151631.026911,563239248.965557,563326850.489157,563414435.594455,563502004.279362,563589556.540624,563677092.376385,563764611.78409,563852114.760721,563939601.30419,564027071.411012,564114525.080033,564201962.307769,564289383.092135,564376787.429882,564464175.31939,564551546.757178,564638901.741629,564726240.269495,564813562.33846,564900867.946209,564988157.089497,565075429.766475,565162685.974364,565249925.710849,565337148.972922,565424355.758268,565511546.064113,565598719.888607,565685877.228511,565773018.081515,565860142.445306,565947250.316648,566034341.693927,566121416.573674,566208474.954274,566295516.832494,566382542.206257,566469551.072096,566556543.428864,566643519.273094,566730478.602714,566817421.414721,566904347.70658,566991257.476449,567078150.721097,567165027.438221,567251887.625285,567338731.279987,567425558.399099,567512368.981012,567599163.022269,567685940.521262,567772701.474765,567859445.88071,567946173.735872,568032885.038414,568119579.785805,568206257.975054,568292919.603864,568379564.669475,568466193.17005,568552805.102371,568639400.46414,568725979.252832,568812541.46615,568899087.100878,568985616.155181,569072128.626536,569158624.511956,569245103.809379,569331566.515361,569418012.62876,569504442.146134,569590855.06542,569677251.383407,569763631.098495,569849994.207243,569936340.708052,570022670.597712,570108983.873934,570195280.534429,570281560.576221,570367823.996792,570454070.794084,570540300.965581,570626514.508307,570712711.419978,570798891.697848,570885055.340091,570971202.343505,571057332.705806,571143446.42471,571229543.497246,571315623.921132,571401687.693856,571487734.812905,571573765.275772,571659779.080173,571745776.223141,571831756.702168,571917720.515203,572003667.659736,572089598.132804,572175511.932128,572261409.0552,572347289.499515,572433153.262796,572519000.341851,572604830.735091,572690644.439325,572776441.452278,572862221.771218,572947985.394328,573033732.318421,573119462.541451,573205176.060232,573290872.872947,573376552.977098,573462216.369727,573547863.048563,573633493.011107,573719106.254861,573804702.777328,573890282.576009,573975845.648408,574061391.992255,574146921.604373,574232434.482948,574317930.625486,574403410.029036,574488872.691561,574574318.609883,574659747.782193,574745160.20577,574830555.87835,574915934.796759,575001296.959415,575086642.36292,575171971.005691,575257282.884557,575342577.997256,575427856.341528,575513117.914429,575598362.713926,575683590.736625,575768801.981399,575853996.444856,575939174.124963,576024335.018555,576109479.123828,576194606.43807,576279716.959024,576364810.683755,576449887.610005,576534947.735519,576619991.057137,576705017.573055,576790027.280567,576875020.17742,576959996.260679,577044955.527868,577129897.976958,577214823.605472,577299732.410479,577384624.389729,577469499.54097,577554357.861049,577639199.348393,577724023.999623,577808831.813168,577893622.785876,577978396.915724,578063154.199337,578147894.635596,578232618.221125,578317324.953904,578402014.831011,578486687.849974,578571344.009,578655983.304941,578740605.735556,578825211.298373,578909799.99115,578994371.810744,579078926.755587,579163464.822313,579247986.009354,579332490.313571,579416977.732722,579501448.264342,579585901.905967,579670338.655358,579754758.509601,579839161.466458,579923547.523243,580007916.678167,580092268.928094,580176604.270788,580260922.703789,580345224.224861,580429508.83087,580513776.520032,580598027.289888,580682261.13753,580766478.06095,580850678.056794,580934861.12395,581019027.259065,581103176.460133,581187308.724025,581271424.049184,581355522.432259,581439603.871692,581523668.364359,581607715.908031,581691746.500478,581775760.138579,581859756.820554,581943736.543727,582027699.305873,582111645.104095,582195573.936166,582279485.799415,582363380.692064,582447258.610995,582531119.553985,582614963.518808,582698790.502351,582782600.503059,582866393.517819,582950169.544408,583033928.580382,583117670.623521,583201395.670713,583285103.720183,583368794.769266,583452468.815744,583536125.856729,583619765.889781,583703388.913128,583786994.923661,583870583.919387,583954155.897201,584037710.855551,584121248.791113,584204769.702338,584288273.585899,584371760.44025,584455230.262288,584538683.050022,584622118.800352,584705537.511508,584788939.181057,584872323.806123,584955691.384493,585039041.913514,585122375.39142,585205691.815113,585288991.182385,585372273.490806,585455538.738167,585538786.921374,585622018.038663,585705232.087606,585788429.065332,585871608.969856,585954771.797867,586037917.548265,586121046.21774,586204157.804309,586287252.304884,586370329.717924,586453390.040122,586536433.269938,586619459.404287,586702468.440967,586785460.377777,586868435.211855,586951392.940999,587034333.56257,587117257.07481,587200163.474636,587283052.760071,587365924.927816,587448779.976775,587531617.903648,587614438.706461,587697242.382355,587780028.929135,587862798.344387,587945550.625694,588028285.770643,588111003.77682,588193704.642032,588276388.363425,588359054.938588,588441704.365549,588524336.641895,588606951.764777,588689549.732004,588772130.541166,588854694.189854,588937240.675879,589019769.996173,589102282.149207,589184777.131916,589267254.94211,589349715.577166,589432159.035335,589514585.313554,589596994.409857,589679386.321181,589761761.045781,589844118.581253,589926458.924755,590008782.074106,590091088.026902,590173376.780744,590255648.333229,590337902.682176,590420139.82453,590502359.758765,590584562.481609,590666747.991537,590748916.285497,590831067.361308,590913201.216794,590995317.84912,591077417.255891,591159499.435149,591241564.384499,591323612.101109,591405642.582804,591487655.826973,591569651.831878,591651630.594472,591733592.112581,591815536.384032,591897463.405998,591979373.176525,592061265.692352,592143140.952397,592224998.953398,592306839.693404,592388663.169375,592470469.379575,592552258.3214,592634029.992682,592715784.3906,592797521.512987,592879241.357674,592960943.921625,593042629.20311,593124297.199527,593205947.908711,593287581.327845,593369197.454548,593450796.286873,593532377.822439,593613942.058432,593695488.992689,593777018.623048,593858530.946479,593940025.961473,594021503.665,594102964.054901,594184407.128799,594265832.884534,594347241.319081,594428632.430715,594510006.216844,594591362.675311,594672701.80331,594754023.598466,594835328.059057,594916615.182063,594997884.965543,595079137.406477,595160372.503361,595241590.252959,595322790.653767,595403973.702551,595485139.397807,595566287.736518,595647418.716534,595728532.335487,595809628.59101,595890707.480954,595971769.002521,596052813.153562,596133839.931497,596214849.33461,596295841.359889,596376816.005187,596457773.268142,596538713.146608,596619635.637577,596700540.739333,596781428.449517,596862298.765338,596943151.684867,597023987.204884,597104805.324323,597185606.039964,597266389.349881,597347155.251071,597427903.742038,597508634.819567,597589348.482161,597670044.727036,597750723.55141,597831384.953785,597912028.930951,597992655.481413,598073264.60196,598153856.2911,598234430.545837,598314987.364249,598395526.743129,598476048.681412,598556553.175893,598637040.224651,598717509.82491,598797961.974322,598878396.671182,598958813.912501,599039213.696147,599119596.019775,599199960.881252,599280308.277593,599360638.207096,599440950.667203,599521245.655784,599601523.170283,599681783.207718,599762025.767028,599842250.845017,599922458.439773,600002648.548315,600082821.169157,600162976.299106,600243113.936678,600323234.078681,600403336.723631,600483421.86855,600563489.51153,600643539.649594,600723572.281047,600803587.403553,600883585.014352,600963565.111323,601043527.69192,601123472.754449,601203400.295938,601283310.314481,601363202.807109,601443077.772342,601522935.207423,601602775.109599,601682597.477177,601762402.307616,601842189.598801,601921959.347978,602001711.55282,602081446.211426,602161163.321469,602240862.880198,602320544.885502,602400209.334842,602479856.226532,602559485.557822,602639097.325967,602718691.529491,602798268.165436,602877827.231694,602957368.72573,603036892.645859,603116398.989127,603195887.753636,603275358.936222,603354812.535836,603434248.549524,603513666.974757,603593067.809431,603672451.051229,603751816.697834,603831164.746931,603910495.196206,603989808.043344,604069103.286242,604148380.922164,604227640.948797,604306883.364252,604386108.166217,604465315.352168,604544504.919374,604623676.866156,604702831.189995,604781967.888791,604861086.959814,604940188.400967,605019272.209942,605098338.384432,605177386.922129,605256417.820729,605335431.078135,605414426.691622,605493404.659305,605572364.97804,605651307.646784,605730232.662394,605809140.022986,605888029.725629,605966901.768651,606045756.149541,606124592.866209,606203411.915725,606282213.296628,606360997.0062,606439763.041724,606518511.40153,606597242.083111,606675955.084381,606754650.402622,606833328.03554,606911987.981259,606990630.237482,607069254.801498,607147861.671221,607226450.844568,607305022.318618,607383576.091915,607462112.161332,607540630.525413,607619131.181241,607697614.126943,607776079.359395,607854526.877559,607932956.678312,608011368.759784,608089763.11906,608168139.75448,608246498.663758,608324839.844189,608403163.293905,608481469.009996,608559756.991011,608638027.233833,608716279.737011,608794514.49743,608872731.513639,608950930.782733,609029112.302846,609107276.071073,609185422.085758,609263550.344621,609341660.844966,609419753.584724,609497828.561407,609575885.773362,609653925.217687,609731946.892314,609809950.794967,609887936.923577,609965905.275247,610043855.848325,610121788.640536,610199703.649191,610277600.872434,610355480.307161,610433341.952344,610511185.804883,610589011.862921,610666820.123567,610744610.585378,610822383.245257,610900138.101764,610977875.152008,611055594.393928,611133295.825465,611210979.443732,611288645.24708,611366293.233039,611443923.399551,611521535.743935,611599130.264136,611676706.957682,611754265.822931,611831806.856999,611909330.058038,611986835.423373,612064322.950949,612141792.638506,612219244.483784,612296678.484523,612374094.638464,612451492.943555,612528873.396919,612606235.996917,612683580.741086,612760907.627376,612838216.653118,612915507.816264,612992781.114558,613070036.545746,613147274.10778,613224493.797789,613301695.614344,613378879.55437,613456045.616436,613533193.797471,613610324.096045,613687436.509291,613764531.03537,613841607.671419,613918666.415803,613995707.266274,614072730.220175,614149735.275465,614226722.42969,614303691.681221,614380643.027196,614457576.465577,614534491.994118,614611389.61078,614688269.312706,614765131.098266,614841974.965219,614918800.910914,614995608.933518,615072399.029973,615149171.199265,615225925.438336,615302661.745357,615379380.117679,615456080.55327,615532763.049687,615609427.605305,615686074.217276,615762702.883567,615839313.602148,615915906.370375,615992481.186421,616069038.047238,616145576.951814,616222097.897102,616298600.881276,616375085.901291,616451552.956136,616528002.042766,616604433.159359,616680846.303277,616757241.472494,616833618.664986,616909977.877914,616986319.109661,617062642.357795,617138947.620293,617215234.894524,617291504.178262,617367755.469687,617443988.766575,617520204.066297,617596401.366831,617672580.666158,617748741.961446,617824885.251285,617901010.532644,617977117.804111,618053207.062857,618129278.306868,618205331.53372,618281366.741801,618357383.928288,618433383.091366,618509364.228414,618585327.337215,618661272.41616,618737199.462427,618813108.474205,618888999.448673,618964872.384224,619040727.278441,619116564.129314,619192382.934025,619268183.69117,619343966.397931,619419731.052299,619495477.652065,619571206.195018,619646916.679151,619722609.101851,619798283.460912,619873939.754528,619949577.980492,620025198.136194,620100800.21963,620176384.228594,620251950.160881,620327498.014287,620403027.786609,620478539.475842,620554033.079383,620629508.59543,620704966.02098,620780405.355034,620855826.59459,620931229.737849,621006614.782008,621081981.725471,621157330.565838,621232661.301112,621307973.928693,621383268.446586,621458544.852794,621533803.144519,621609043.320169,621684265.377346,621759469.314058,621834655.127709,621909822.816107,621984972.377458,622060103.80957,622135217.109852,622210312.276512,622285389.30696,622360448.199005,622435488.951057,622510511.560328,622585516.024828,622660502.342371,622735470.510966,622810420.52783,622885352.391374,622960266.099213,623035161.64936,623110039.039232,623184898.266644,623259739.330011,623334562.226551,623409366.954481,623484153.51102,623558921.894782,623633672.102792,623708404.133663,623783117.984421,623857813.65368,623932491.138666,624007150.437598,624081791.5477,624156414.467392,624231019.194497,624305605.726442,624380174.061248,624454724.196542,624529256.130745,624603769.861087,624678265.385592,624752742.702088,624827201.8086,624901642.702361,624976065.381795,625050469.844729,625124856.088597,625199224.111626,625273573.910853,625347905.485298,625422218.832,625496513.949188,625570790.834297,625645049.48536,625719289.900012,625793512.076681,625867716.012607,625941901.705825,626016069.154367,626090218.355478,626164349.307783,626238462.008332,626312556.45575,626386632.647286,626460690.581171,626534730.254458,626608751.666168,626682754.813356,626756739.694254,626830706.306311,626904654.647567,626978584.715864,627052496.509046,627126390.024955,627200265.261437,627274122.216534,627347960.8875,627421781.272771,627495583.369998,627569367.177223,627643132.691902,627716879.912078,627790608.835602,627864319.460321,627938011.784282,628011685.804746,628085341.520349,628158978.928158,628232598.026808,628306198.813368,628379781.286475,628453345.443394,628526891.282372,628600418.800674,628673927.996744,628747418.868437,628820891.413218,628894345.629335,628967781.513863,629041199.065832,629114598.282319,629187979.161573,629261341.700868,629334685.898845,629408011.752584,629481319.260725,629554608.420545,629627879.230101,629701131.687451,629774365.790068,629847581.535815,629920778.922946,629993957.949327,630067118.612432,630140260.910322,630213384.840669,630286490.401923,630359577.591369,630432646.407068,630505696.847083,630578728.908895,630651742.590567,630724737.889776,630797714.804974,630870673.33345,630943613.473465,631016535.222113,631089438.578432,631162323.539519,631235190.103636,631308038.268269,631380868.031487,631453679.39136,631526472.345182,631599246.89141,631672003.027729,631744740.752209,631817460.06234,631890160.956003,631962843.431463,632035507.4866,632108153.118906,632180780.326651,632253389.107327,632325979.458818,632398551.379586,632471104.866933,632543639.918936,632616156.53348,632688654.708449,632761134.441729,632833595.731204,632906038.574761,632978462.970479,633050868.915861,633123256.408793,633195625.447743,633267976.030022,633340308.153903,633412621.816699,633484917.016879,633557193.752141,633629452.020569,633701691.819477,633773913.147528,633846116.002039,633918300.381094,633990466.282589,634062613.704418,634134742.644669,634206853.100853,634278945.070867,634351018.552992,634423073.545125,634495110.04478,634567128.050049,634639127.55883,634711108.569023,634783071.078527,634855015.085245,634926940.587267,634998847.582115,635070736.068072,635142606.042276,635214457.503779,635286290.449719,635358104.878383,635429900.787294,635501678.174359,635573437.037864,635645177.375717,635716899.185443,635788602.465141,635860287.21291,635931953.426086,636003601.103341,636075230.241824,636146840.840207,636218432.895829,636290006.406983,636361561.370818,636433097.786392,636504615.650854,636576114.9625,636647595.718863,636719057.917857,636790501.55797,636861926.636545,636933333.151691,637004721.101324,637076090.483551,637147441.29572,637218773.536321,637290087.203082,637361382.294113,637432658.806953,637503916.739526,637575156.09032,637646376.856688,637717579.036933,637788762.628408,637859927.629795,637931074.038261,638002201.852487,638073311.069641,638144401.688406,638215473.706141,638286527.12115,638357561.930794,638428578.133568,638499575.727399,638570554.70984,638641515.079196,638712456.832644,638783379.969246,638854284.486179,638925170.381751,638996037.653329,639066886.299599,639137716.317741,639208527.706444,639279320.463075,639350094.585758,639420850.072616,639491586.921022,639562305.129477,639633004.695728,639703685.617903,639774347.893562,639844991.520833,639915616.497467,639986222.821968,640056810.491712,640127379.504828,640197929.859446,640268461.552943,640338974.584014,640409468.949851,640479944.649148,640550401.679287,640620840.038586,640691259.724242,640761660.735325,640832043.069032,640902406.723684,640972751.696855,641043077.986491,641113385.591104,641183674.508081,641253944.735559,641324196.271487,641394429.114004,641464643.2605,641534838.709488,641605015.458733,641675173.506374,641745312.849992,641815433.487915,641885535.417536,641955618.63737,642025683.145374,642095728.93913,642165756.016782,642235764.3761,642305754.015601,642375724.932686,642445677.125498,642515610.591998,642585525.330331,642655421.338273,642725298.613225,642795157.154266,642864996.958614,642934818.024604,643004620.349455,643074403.932247,643144168.7702,643213914.861651,643283642.204008,643353350.79598,643423040.634791,643492711.719151,643562364.04647,643631997.614903,643701612.422603,643771208.467169,643840785.74657,643910344.259149,643979884.002876,644049404.975352,644118907.174734,644188390.598809,644257855.246107,644327301.11423,644396728.200783,644466136.504481,644535526.022743,644604896.753732,644674248.695239,644743581.845794,644812896.202822,644882191.764668,644951468.528945,645020726.493629,645089965.657071,645159186.01725,645228387.571962,645297570.318821,645366734.256545,645435879.382381,645505005.695047,645574113.191792,645643201.871335,645712271.731108,645781322.769282,645850354.983658,645919368.372774,645988362.934249,646057338.665887,646126295.565859,646195233.631972,646264152.862763,646333053.255672,646401934.808874,646470797.520358,646539641.388117,646608466.410141,646677272.584423,646746059.908957,646814828.381918,646883578.001118,646952308.764003,647021020.669664,647089713.715367,647158387.899473,647227043.21943,647295679.673785,647364297.260351,647432895.977312,647501475.822117,647570036.793496,647638578.889085,647707102.106519,647775606.444346,647844091.900386,647912558.472825,647981006.159298,648049434.958176,648117844.866733,648186235.884066,648254608.007452,648322961.23526,648391295.564952,648459610.995079,648527907.523649,648596185.148305,648664443.867238,648732683.678457,648800904.580154,648869106.569793,648937289.645929,649005453.806392,649073599.049375,649141725.372528,649209832.773864,649277921.251939,649345990.804224,649414041.429096,649482073.124025,649550085.887753,649618079.717572,649686054.612221,649754010.568993,649821947.586632,649889865.662612,649957764.795313,650025644.982033,650093506.221875,650161348.512318,650229171.851202,650296976.23673,650364761.666743,650432528.139806,650500275.6534,650568004.205729,650635713.794819,650703404.418874,650771076.075379,650838728.762901,650906362.479466,650973977.222741,651041572.991115,651109149.782254,651176707.59419,651244246.425309,651311766.273643,651379267.136863,651446749.013178,651514211.900442,651581655.797225,651649080.70102,651716486.610041,651783873.522502,651851241.436077,651918590.348981,651985920.259071,652053231.164919,652120523.064026,652187795.954785,652255049.83452,652322284.702342,652389500.555574,652456697.392613,652523875.211142,652591034.00938,652658173.785367,652725294.537146,652792396.262759,652859478.960248,652926542.627836,652993587.263029,653060612.864409,653127619.429842,653194606.957552,653261575.445227,653328524.891093,653395455.293198,653462366.649588,653529258.95849,653596132.217419,653662986.425135,653729821.578979,653796637.677711,653863434.718671,653930212.700621,653996971.621082,654063711.47846,654130432.270276,654197133.995118,654263816.651038,654330480.235738,654397124.747627,654463750.184052,654530356.544134,654596943.825221,654663512.025725,654730061.143172,654796591.17633,654863102.12255,654929593.980601,654996066.748012,655062520.42302,655128955.003865,655195370.488254,655261766.874251,655328144.160272,655394502.344382,655460841.424291,655527161.39824,655593462.26412,655659744.020525,655726006.664993,655792250.195768,655858474.611093,655924679.908684,655990866.086963,656057033.143294,656123181.076804,656189309.88486,656255419.565884,656321510.117245,656387581.53807,656453633.825728,656519666.978645,656585680.994542,656651675.871671,656717651.608281,656783608.201921,656849545.651195,656915463.954003,656981363.108598,657047243.112708,657113103.964586,657178945.662134,657244768.203961,657310571.587618,657376355.811537,657442120.87345,657507866.771437,657573593.504107,657639301.069017,657704989.464425,657770658.688417,657836308.739075,657901939.614485,657967551.312734,658033143.831906,658098717.170264,658164271.325545,658229806.295838,658295322.079755,658360818.674861,658426296.079594,658491754.291522,658557193.309432,658622613.13072,658688013.754173,658753395.177186,658818757.398551,658884100.415837,658949424.227314,659014728.831075,659080014.225216,659145280.408006,659210527.377194,659275755.131051,659340963.667501,659406152.985162,659471323.081612,659536473.955124,659601605.603797,659666718.025733,659731811.21903,659796885.181792,659861939.912293,659926975.408289,659991991.668229,660056988.689698,660121966.471319,660186925.011024,660251864.307092,660316784.357281,660381685.159699,660446566.712799,660511429.014686,660576272.063126,660641095.856398,660705900.392784,660770685.669877,660835451.686478,660900198.440006,660964925.929264,661029634.151846,661094323.106209,661158992.789778,661223643.2017,661288274.339399,661352886.201336,661417478.785282,661482052.089352,661546606.112179,661611140.851365,661675656.305198,661740152.471798,661804629.349454,661869086.935771,661933525.229384,661997944.228242,662062343.930636,662126724.334347,662191085.437496,662255427.23872,662319749.735628,662384052.926687,662448336.809507,662512601.382899,662576846.644302,662641072.592528,662705279.22502,662769466.540588,662833634.536847,662897783.212268,662961912.564467,663026022.592086,663090113.293254,663154184.665762,663218236.708081,663282269.417662,663346282.793659,663410276.833524,663474251.535731,663538206.897902,663602142.918854,663666059.596041,663729956.928279,663793834.913195,663857693.549094,663921532.834285,663985352.766566,664049153.344074,664112934.56529,664176696.428352,664240438.931061,664304162.071729,664367865.848326,664431550.259503,664495215.302894,664558860.976812,664622487.27957,664686094.208973,664749681.763336,664813249.940633,664876798.73952,664940328.157634,665003838.193462,665067328.844474,665130800.109833,665194251.987012,665257684.474497,665321097.570101,665384491.272143,665447865.578773,665511220.488145,665574555.99841,665637872.107719,665701168.814396,665764446.116089
